,log_score_0,distance_0,comp_0,log_score_1,distance_1,comp_1,log_score_2,distance_2,comp_2,log_score_3,distance_3,comp_3,log_score_4,distance_4,comp_4
2311,-0.21790045503223326,7.7,2.0,-4.812488935063233,0.71,4.0,-11.001181861332208,1.55,0.0,-1.1262872140228752,5.82,0.0,-1.1667638117450254,4.02,1
2312,-0.21789808199066807,3.09,4.0,-11.143774514812714,1.55,0.0,-1.8644688339571782,0.98,4.0,-1.8561144199972586,7.36,4.0,-5.067047693719764,0.71,4
2313,-2.672267859050071,0.62,3.0,-2.0536981180883203,0.98,4.0,-9.82741627563856,5.35,4.0,0.6028584211673768,1.12,3.0,-10.970080389397573,1.55,0
2314,-0.21788475423470233,6.97,1.0,-9.623639273507601,5.35,4.0,-1.1877890141515468,7.14,1.0,-4.565775489128626,1.76,2.0,-1.8694154065834054,0.98,4
2315,-0.21789516691717264,7.27,1.0,-1.1727385441121598,7.14,1.0,-5.164080065554616,1.0,2.0,-1.1262872139887987,7.01,1.0,-9.701148815059698,5.35,4
2316,-2.8479574553361022,1.7,0.0,-4.806118705553755,1.0,2.0,-1.1877914190900396,7.42,2.0,-1.2097405575764104,7.19,2.0,-1.1663229102129433,7.14,1
2317,-2.6726810805565115,0.77,1.0,-1.1727398031451697,7.42,2.0,-1.187952135784184,3.77,1.0,-3.535274947285574,3.16,0.0,-5.062208554570424,1.0,2
2318,-4.762475000894415,1.47,0.0,-1.172553549298025,3.77,1.0,-1.1943334081134864,7.7,2.0,-1.1262872154146515,7.6,1.0,-1.166323637145436,7.42,2
2319,-0.21789511564401245,7.25,1.0,-1.176252592842825,7.7,2.0,-1.1877948194465562,3.09,4.0,-1.1262872139887987,7.07,0.0,-1.16627732766445,3.77,1
2320,-0.21789511567200956,5.82,0.0,-1.1728236191409753,3.09,4.0,-5.183593469686623,0.62,3.0,-1.5370652766797213,0.69,1.0,-1.1728101492265068,7.7,2
2321,-0.22352502926404672,7.36,4.0,-4.812384476382138,0.62,3.0,-1.1878730644196027,6.97,1.0,-1.1262872139887987,4.23,2.0,-1.1663324899617329,3.09,4
2322,0.4703844773343956,1.12,3.0,-1.1727441223213664,6.97,1.0,-1.1877890549294783,7.27,1.0,-4.712828567791938,1.66,2.0,-5.066875939905192,0.62,3
2323,-2.2077501611029997,1.76,2.0,-1.1727385805249628,7.27,1.0,-5.310030263844968,1.7,0.0,-1.1795428230523153,2.37,1.0,-1.166383301502245,6.97,1
2324,-0.21789511564401245,7.01,1.0,-5.6285652463305125,1.7,0.0,-5.183873675539151,0.77,1.0,-1.1277142052054137,5.26,1.0,-1.166322950527508,7.27,1
2325,-0.21661594520083696,7.19,2.0,-4.812488934980884,0.77,1.0,-9.815309385843795,1.47,0.0,-1.1351653264511306,6.11,1.0,-5.24802143122858,1.7,0
2326,-3.1380836751045136,3.16,0.0,-9.664300913831365,1.47,0.0,-1.1877890141515468,7.25,1.0,-1.243425136785278,5.87,1.0,-5.067044535176593,0.77,1
2327,-0.2178951169100163,7.6,1.0,-1.1727385441121598,7.25,1.0,-1.1877890142555558,5.82,0.0,-1.1262872522772567,5.35,2.0,-9.69146381163944,1.47,0
2328,-0.21789511564401245,7.07,0.0,-1.1727385441402884,5.82,0.0,-1.211314735576745,7.36,4.0,-1.1270564191897874,7.42,1.0,-1.1663229102129433,7.25,1
2329,-1.4520831875194753,0.69,1.0,-1.4706395799196263,7.36,4.0,0.9127821472852228,1.12,3.0,-1.9709519849029862,3.35,2.0,-1.166322910274421,5.82,0
2330,-0.21789511564401245,4.23,2.0,-3.4227807689974137,1.12,3.0,-4.926203858817333,1.76,2.0,-5.761761713002521,2.26,1.0,-1.2031018527121915,7.36,4
2331,-2.421710258723095,1.66,2.0,-4.525277462332812,1.76,2.0,-1.1877890141515468,7.01,1.0,-1.1262872076465291,1.99,0.0,0.4976518467711919,1.12,3
2332,-0.23466826997137996,2.37,1.0,-1.1727385441121598,7.01,1.0,-1.2859696053815015,7.19,2.0,0.46677198649571383,0.91,3.0,-4.810555151238232,1.76,2
2333,-0.2182149519709617,5.26,1.0,-1.2341557547955224,7.19,2.0,-3.202562944485554,3.16,0.0,-1.129751750302881,5.97,1.0,-1.1663229102129433,7.01,1
2334,-0.22395718002127538,6.11,1.0,-3.609841170787104,3.16,0.0,-1.1877890155173279,7.6,1.0,-1.8814959807245202,4.62,0.0,-1.2625354342410213,7.19,2
2335,-0.2164483301885715,5.87,1.0,-1.1727385452639225,7.6,1.0,-1.1877890141515468,7.07,0.0,-1.1266513302760361,7.37,1.0,-3.3359573868446706,3.16,0
2336,-0.21789511524014843,5.35,2.0,-1.1727385441121598,7.07,0.0,-1.5090162268697385,0.69,1.0,-1.1262873811804823,3.99,0.0,-1.166322911447019,7.6,1
2337,-0.2179002943883855,7.42,1.0,-1.5037277747703532,0.69,1.0,-1.1877890141515468,4.23,2.0,-1.1270536487248684,7.4,0.0,-1.1663229102129433,7.07,0
2338,-1.8200660296194875,3.35,2.0,-1.1727385441121598,4.23,2.0,-5.04933714424022,1.66,2.0,-1.1262641806588565,5.26,2.0,-1.5121561601446678,0.69,1
2339,-3.686313165388055,2.26,1.0,-4.67132309483886,1.66,2.0,-1.2421316390078965,2.37,1.0,-1.1262875972306663,1.82,0.0,-1.1663229102129433,4.23,2
2340,-0.2178957517637774,1.99,0.0,-1.2184405089900538,2.37,1.0,-1.190338152037385,5.26,1.0,-1.8810017616824406,0.83,4.0,1.5380839505978061,1.66,2
2341,0.5779494706001647,0.91,3.0,-1.1747974379997457,5.26,1.0,-1.2120125886286552,6.11,1.0,-1.1262877423056572,5.75,0.0,-1.2177645673277833,2.37,1
2342,-0.21785694695181304,5.97,1.0,-1.18055791196822,6.11,1.0,-1.3154643774605597,5.87,1.0,-1.2088652536524027,7.45,0.0,-1.1685843975290593,5.26,1
2343,-0.22216841418643024,4.62,0.0,-1.2962525582847844,5.87,1.0,-1.1877890548044447,5.35,2.0,-1.1262872141558606,7.48,3.0,-1.1814780898759065,6.11,1
2344,-0.21787056878235983,7.37,1.0,-1.172738549321948,5.35,2.0,-1.1877991508781807,7.42,1.0,-5.294449649375105,4.17,0.0,-1.2932987658692636,5.87,1
2345,-0.21789521210551643,3.99,0.0,-1.1728870939396066,7.42,1.0,-2.0012234139497114,3.35,2.0,-10.882713769409103,3.33,1.0,-1.1663229376726787,5.35,2
2346,-0.21785456332620115,7.4,0.0,-2.178801775086031,3.35,2.0,-5.872318570541862,2.26,1.0,-0.26251039568757006,2.74,3.0,-1.1663229102129433,7.42,1
2347,-0.21789481358127627,5.26,2.0,-6.167915101507376,2.26,1.0,-1.187788471386705,1.99,0.0,-1.1278644112539913,6.61,2.0,-2.0120424171023368,3.35,2
2348,-0.2178954573802856,1.82,0.0,-1.1727389378133168,1.99,0.0,0.45841960048008645,0.91,3.0,-1.8810006928142609,7.28,4.0,-5.819864354558398,2.26,1
2349,-0.22208007675493832,0.83,4.0,0.8287885399246815,0.91,3.0,-1.1914699115267666,5.97,1.0,-1.126311416668058,7.22,1.0,-1.1663228149375515,1.99,0
2350,-0.21789511594916655,5.75,0.0,-1.1732169887103283,5.97,1.0,-1.8443375029789306,4.62,0.0,-1.1262872139887987,7.15,2.0,0.6513642288207857,0.91,3
2351,-0.2149250843165572,7.45,0.0,-2.0538570820110165,4.62,0.0,-1.1883421070162539,7.37,1.0,-1.126434275685638,2.85,1.0,-1.1688231589455251,5.97,1
2352,-0.21789511578126897,7.48,3.0,-1.1732840263276494,7.37,1.0,-1.1877892504224186,3.99,0.0,-10.881752974754574,5.44,1.0,-1.865627714316458,4.62,0
2353,-2.8669067909075947,4.17,0.0,-1.1727387346545333,3.99,0.0,-1.1890270941018708,7.4,0.0,-1.1262872139888134,6.59,2.0,-1.1668958706080426,7.37,1
2354,-6.65844008457301,3.33,1.0,-1.1740000403873212,7.4,0.0,-1.1877562089249594,5.26,2.0,-10.780572221000844,1.81,0.0,-1.1663231066313229,3.99,0
2355,0.15992153009144694,2.74,3.0,-1.1727074192072864,5.26,2.0,-1.187789380360642,1.82,0.0,-1.134485934600592,4.94,0.0,-1.1677813034080011,7.4,0
2356,-0.21789511564401245,6.61,2.0,-1.172738853704841,1.82,0.0,-1.8434511371725977,0.83,4.0,-1.2097274791498405,5.04,0.0,-1.1663086160709681,5.26,2
2357,-0.22207996180548145,7.28,4.0,-2.053671771288255,0.83,4.0,-1.187789813074151,5.75,0.0,-3.3209013428667573,2.06,0.0,-1.166323240895796,1.82,0
2358,-0.21792297472724703,7.22,1.0,-1.1727389674407995,5.75,0.0,-1.2833536700400014,7.45,0.0,-1.612298856084745,3.73,1.0,-1.8653197324088728,0.83,4
2359,-0.21789511564401245,7.15,2.0,-1.2074293242025362,7.45,0.0,-1.187789014661456,7.48,3.0,-1.1262872139888305,7.28,4.0,-1.1663237026532611,5.75,0
2360,-0.2180139690101358,2.85,1.0,-1.172738544250056,7.48,3.0,-5.336754969849154,4.17,0.0,0.4430150229269134,0.71,4.0,-1.256297758245235,7.45,0
2361,-6.660134403209598,5.44,1.0,-5.656771440740286,4.17,0.0,-11.001181861584751,3.33,1.0,-4.873989009487632,0.81,3.0,-1.1663229105143382,7.48,3
2362,-0.21789511564402336,6.59,2.0,-11.14377451484014,3.33,1.0,0.2485679921012207,2.74,3.0,-5.781532992407428,3.23,1.0,-5.261090766150418,4.17,0
2363,-6.405078399914587,1.81,0.0,0.2113176471430398,2.74,3.0,-1.1901667357698664,6.61,2.0,-1.1262937981461432,5.24,0.0,-10.970080389564204,3.33,1
2364,-0.21789512159045132,4.94,0.0,-1.174003942576135,6.61,2.0,-1.8646962607536417,7.28,4.0,-4.700514296894311,1.23,2.0,0.05411622843439945,2.74,3
2365,-0.2161511374745656,5.04,0.0,-2.053671544310214,7.28,4.0,-1.1878149693301239,7.22,1.0,-2.26438492049586,1.29,0.0,-1.168680826680139,6.61,2
2366,-3.0185050218554657,2.06,0.0,-1.1727589363726596,7.22,1.0,-1.1877890141515468,7.15,2.0,-10.779806849191566,1.38,2.0,-1.8694219972913275,7.28,4
2367,-0.2568870816471702,3.73,1.0,-1.1727385441121598,7.15,2.0,-1.1882288904533151,2.85,1.0,-1.1262872296996318,7.54,1.0,-1.1663481110625136,7.22,1
2368,-0.21789511564403097,7.28,4.0,-1.1728626075115118,2.85,1.0,-11.000800792785054,5.44,1.0,-1.2097663914641084,2.88,1.0,-1.1663229102129433,7.15,2
2369,0.5631416003825138,0.71,4.0,-11.143079244112881,5.44,1.0,-1.1877890141515872,6.59,2.0,0.443032426602447,0.53,4.0,-1.1665846645112747,2.85,1
2370,-2.6211485730673445,0.81,3.0,-1.1727385441121705,6.59,2.0,-10.86912027962216,1.81,0.0,-4.756920848378044,0.81,3.0,-10.969380012242219,5.44,1
2371,-3.681594844398985,3.23,1.0,-10.980723310635335,1.81,0.0,-1.1999562993680468,4.94,0.0,-1.1388280879295238,0.93,1.0,-1.166322910212968,6.59,2
2372,-0.21789486509163025,5.24,0.0,-1.1793502539775211,4.94,0.0,-1.285498236024547,5.04,0.0,-1.1262875626627573,6.21,0.0,-10.801806501716618,1.81,0
2373,-2.4172527534654407,1.23,2.0,-1.2340878241987372,5.04,0.0,-3.061419583120581,2.06,0.0,-1.1262872636202448,6.21,1.0,-1.1783768697058208,4.94,0
2374,-2.152013398710067,1.29,0.0,-3.572426690962335,2.06,0.0,-1.6163916920123582,3.73,1.0,-1.1262872541713893,5.83,1.0,-1.2622318147800302,5.04,0
2375,-6.401572475607648,1.38,2.0,-1.3709984154497268,3.73,1.0,-1.1877890141516272,7.28,4.0,-10.928567944436216,1.03,1.0,-3.243412087069349,2.06,0
2376,-0.21789512432779176,7.54,1.0,-1.1727385441121898,7.28,4.0,-0.2050527775893547,0.71,4.0,-4.895713244162031,0.88,3.0,-1.4809343968269093,3.73,1
2377,-0.21659560685813598,2.88,1.0,0.8124352831703092,0.71,4.0,-5.1471776198965555,0.81,3.0,-4.890415446738533,0.54,0.0,-1.1663229102129955,7.28,4
2378,0.5631805826097445,0.53,4.0,-4.796418237074915,0.81,3.0,-5.8714575325541025,3.23,1.0,-1.1262872139887987,0.64,2.0,0.5407813187733326,0.71,4
2379,-2.4801199914194125,0.81,3.0,-6.171652357641895,3.23,1.0,-1.1877985635503037,5.24,0.0,-1.1266087077425966,5.53,1.0,-5.043168103459142,0.81,3
2380,-0.21774280326588008,0.93,1.0,-1.1727472753919945,5.24,0.0,-5.03695922484666,1.23,2.0,-1.8823881472189217,7.4,1.0,-5.818661895875107,3.23,1
2381,-0.21789511564576697,6.21,0.0,-4.663896743573212,1.23,2.0,-2.3980798471863185,1.29,0.0,-4.761278109290512,0.64,3.0,-1.1663321017753314,5.24,0
2382,-0.21789511602039682,6.21,1.0,-2.2975709243949702,1.29,0.0,-10.866293242939559,1.38,2.0,-5.6424660744397155,1.56,2.0,-4.918526972480246,1.23,2
2383,-0.21789517464029765,5.83,1.0,-10.980298102595663,1.38,2.0,-1.1877890384539034,7.54,1.0,-1.2454357788442412,7.55,1.0,-2.400631855539419,1.29,0
2384,-6.711383959192641,1.03,1.0,-1.1727385636377283,7.54,1.0,-1.2859922680675115,2.88,1.0,-1.495728907994748,0.64,0.0,-10.800277202925656,1.38,2
2385,-2.6726810810676698,0.88,3.0,-1.2341377924807984,2.88,1.0,0.01890534418396883,0.53,4.0,-1.1262872139887987,4.56,4.0,-1.166322930053464,7.54,1
2386,-2.664818209442491,0.54,0.0,0.8124562745942463,0.53,4.0,-5.089849635184817,0.81,3.0,-1.1262872149922554,3.23,1.0,-1.2625487340983261,2.88,1
2387,-0.21789511564401245,0.64,2.0,-4.6825545129161235,0.81,3.0,-1.2011374062275675,0.93,1.0,-1.1263149242143733,1.55,2.0,0.5907896543235394,0.53,4
2388,-0.2178708297146052,5.53,1.0,-1.1745441376090116,0.93,1.0,-1.1877895416252167,6.21,0.0,-5.618186158231421,1.35,0.0,-4.967693785798323,0.81,3
2389,-0.22252402217006634,7.4,1.0,-1.1727388235442309,6.21,0.0,-1.1877890149468182,6.21,1.0,-1.1262872139005602,1.11,2.0,-1.1755325419820644,0.93,1
2390,-2.4698793073211003,0.64,3.0,-1.1727385537106656,6.21,1.0,-1.1877890525018684,5.83,1.0,-1.1264353481663025,7.43,1.0,-1.1663234334080244,6.21,0
2391,-3.425073253403796,1.56,2.0,-1.1727385784703266,5.83,1.0,-11.004861908467081,1.03,1.0,-1.1262864304221099,4.44,2.0,-1.1663229102627197,6.21,1
2392,-0.21491023339369228,7.55,1.0,-11.148510321768798,1.03,1.0,-5.18387367579939,0.88,3.0,-10.780743181039872,9.16,0.0,-1.1663229470956085,5.83,1
2393,-1.4085217476781586,0.64,0.0,-4.812488935063233,0.88,3.0,-5.163705824501014,0.54,0.0,-1.5171309514868878,7.42,2.0,-10.973763024159247,1.03,1
2394,-0.21789511564401245,4.56,4.0,-4.807976600374685,0.54,0.0,-1.1877890141515468,0.64,2.0,-1.8810358935821598,3.16,4.0,-5.067047693719764,0.88,3
2395,-0.217895115603324,3.23,1.0,-1.1727385441121598,0.64,2.0,-1.1882754535700235,5.53,1.0,-1.2852041367973852,6.12,0.0,-5.06245039092899,0.54,0
2396,-0.21791788182219485,1.55,2.0,-1.1732197048644515,5.53,1.0,-1.8678019320371049,7.4,1.0,-1.379384433882731,0.5,3.0,-1.1663229102129433,0.64,2
2397,-3.40820188923786,1.35,0.0,-2.0547380122485923,7.4,1.0,-5.079379354046517,0.64,3.0,-1.8810006928140155,7.05,3.0,-1.166825249330771,5.53,1
2398,-0.21789511563505873,1.11,2.0,-4.757436310335491,0.64,3.0,-5.776780151996336,1.56,2.0,-1.1264533161430468,4.21,1.0,-1.8713694913360317,7.4,1
2399,-0.21791845174510746,7.43,1.0,-6.102737529837036,1.56,2.0,-1.3168435778126935,7.55,1.0,-1.2105381613441173,3.46,1.0,-4.980393648426812,0.64,3
2400,-0.21789463595850028,4.44,2.0,-1.2976156247425108,7.55,1.0,-1.469414433946355,0.64,0.0,-1.1262912436052999,5.93,1.0,-5.74274881553679,1.56,2
2401,-6.402306375231025,9.16,0.0,-1.465890707346343,0.64,0.0,-1.1877890141515468,4.56,4.0,-1.1270536599474552,5.72,0.0,-1.2933457286816317,7.55,1
2402,-0.24884510261283005,7.42,2.0,-1.1727385441121598,4.56,4.0,-1.1877890156430222,3.23,1.0,-1.1262921845756169,7.27,2.0,-1.4718976534323738,0.64,0
2403,-0.2220826514258034,3.16,4.0,-1.1727385455541788,3.23,1.0,-1.1878736150731453,1.55,2.0,-1.8810006928139922,7.24,4.0,-1.1663229102129433,4.56,4
2404,-0.2209812265354084,6.12,0.0,-1.1727614124248913,1.55,2.0,-5.761821865663615,1.35,0.0,-1.1285913455736387,7.57,1.0,-1.1663229116763418,3.23,1
2405,-0.21975671505190733,0.5,3.0,-6.088624049887511,1.35,0.0,-1.1877890140388598,1.11,2.0,-1.207400519131107,3.0,1.0,-1.1663728951795937,1.55,2
2406,-0.22207996180529638,7.05,3.0,-1.1727385440922322,1.11,2.0,-1.1879522543690253,7.43,1.0,-4.984710764495967,0.69,1.0,-5.72718508375174,1.35,0
2407,-0.2179360340137699,4.21,1.0,-1.1727745297049077,7.43,1.0,-1.1877872445206643,4.44,2.0,-1.881000692799123,0.75,3.0,-1.1663229101406587,1.11,2
2408,-0.21679668362100563,3.46,1.0,-1.1727380458571846,4.44,2.0,-10.868537114391405,9.16,0.0,-4.8480791479737,0.68,1.0,-1.1664393765064722,7.43,1
2409,-0.21789493064470902,5.93,1.0,-10.98062041585349,9.16,0.0,-1.5792709027894483,7.42,2.0,-5.194540303454862,1.36,2.0,-1.1723641732337498,4.44,2
2410,-0.21785456994924238,5.72,0.0,-1.3630043648666115,7.42,2.0,-1.8627506483219307,3.16,4.0,-2.540562342216328,2.3,0.0,-10.801663642833576,9.16,0
2411,-0.21789511595302138,7.27,2.0,-2.0536704478215864,3.16,4.0,-1.358383819555338,6.12,0.0,-4.758345756593366,0.86,3.0,-1.5053948515828408,7.42,2
2412,-0.2220799618052885,7.24,4.0,-1.2891647215132258,6.12,0.0,-1.1919702848027347,0.5,3.0,-10.882713769177913,1.0,4.0,-1.8691022306223586,3.16,4
2413,-0.21786993933757004,7.57,1.0,-1.2255016269006416,0.5,3.0,-1.864222054800276,7.05,3.0,-1.1262872139893225,7.91,0.0,-1.3111606500686213,6.12,0
2414,-0.21662513319507729,3.0,1.0,-2.0536715443099833,7.05,3.0,-1.1878846143630242,4.21,1.0,-1.1263469021275876,4.63,1.0,-1.1727039243296649,0.5,3
2415,-2.420584600018645,0.69,1.0,-1.1727813705694192,4.21,1.0,-1.286790937176938,3.46,1.0,-1.2436234580018932,0.67,0.0,-1.86934518809972,7.05,3
2416,-0.22207996180438808,0.75,3.0,-1.2345851492864113,3.46,1.0,-1.1877949998130086,5.93,1.0,0.4470664457746296,0.68,4.0,-1.166390440532555,4.21,1
2417,-2.668062419009682,0.68,1.0,-1.1727443428726771,5.93,1.0,-1.1890271119669547,5.72,0.0,-1.1262872139887987,2.11,1.0,-1.263062211450874,3.46,1
2418,-2.839550295892796,1.36,2.0,-1.1740000543876856,5.72,0.0,-1.1877965341922692,7.27,2.0,-1.2686651228895631,7.44,3.0,-1.1663287950427397,5.93,1
2419,-2.432093244091245,2.3,0.0,-1.1727425276361598,7.27,2.0,-1.603080334768699,7.24,4.0,-1.1262872139874358,4.78,3.0,-1.1677813180543217,5.72,0
2420,-2.4465865984659207,0.86,3.0,-2.053671544309966,7.24,4.0,-1.1902362082585798,7.57,1.0,-1.1264033698916935,4.69,0.0,-1.166330368783148,7.27,2
2421,-6.658440084715809,1.0,4.0,-1.1730550189805948,7.57,1.0,-1.2830702025416403,3.0,1.0,-4.1694999717757915,1.24,1.0,-1.7303965581908132,7.24,4
2422,-0.2178951156440536,7.91,0.0,-1.2040615477386911,3.0,1.0,-5.033187220285972,0.69,1.0,-1.1270777029099535,6.62,1.0,-1.1679820764832154,7.57,1
2423,-0.21792870044653695,4.63,1.0,-5.392458064110111,0.69,1.0,-1.7664608322497188,0.75,3.0,-1.1265080831883885,3.25,4.0,-1.2540325718724825,3.0,1
2424,-0.21655977681420152,0.67,0.0,-2.053671544310877,0.75,3.0,-5.183231112067588,0.68,1.0,-1.1262872139504077,5.59,0.0,-5.0240792340077265,0.69,1
2425,0.5712134404787383,0.68,4.0,-4.803808445877306,0.68,1.0,-5.23504358240039,1.36,2.0,-4.8957030255649885,2.47,0.0,-1.8415361818735527,0.75,3
2426,-0.21789511564401245,2.11,1.0,-5.640057489463568,1.36,2.0,-2.533490540091124,2.3,0.0,-1.1350253168749085,7.27,0.0,-5.06704769371973,0.68,1
2427,-0.21754948180648453,7.44,3.0,-2.6942375407811996,2.3,0.0,-5.066993987464315,0.86,3.0,-1.126287213988799,5.43,1.0,-5.192047473966778,1.36,2
2428,-0.2178951156431807,4.78,3.0,-4.703586660269047,0.86,3.0,-11.00118186133226,1.0,4.0,-10.88238914481588,3.89,0.0,-2.511775828592176,2.3,0
2429,-0.21789029364419682,4.69,0.0,-11.143774514812732,1.0,4.0,-1.1877890141522884,7.91,0.0,-4.416822520819288,7.15,3.0,-4.956134256399315,0.86,3
2430,-3.8709100465641155,1.24,1.0,-1.1727385441128688,7.91,0.0,-1.1878351435717949,4.63,1.0,-2.6889363422560937,1.3,1.0,-10.970080389397605,1.0,4
2431,-0.21784866341854994,6.62,1.0,-1.1727760710392168,4.63,1.0,-1.3155632773228345,0.67,0.0,-1.1263535889729188,7.25,0.0,-1.1663229102136659,7.91,0
2432,-0.21802301830822804,3.25,4.0,-1.2963087350961906,0.67,0.0,-0.010965471866872134,0.68,4.0,-4.895652961029432,0.9,2.0,-1.2796145519448205,4.63,1
2433,-0.21789511562058733,5.59,0.0,0.8157112269951563,0.68,4.0,-1.1877890141515468,2.11,1.0,-4.895713244133757,0.91,1.0,-1.293377350924372,0.67,0
2434,-2.672671270570997,2.47,0.0,-1.1727385441121598,2.11,1.0,-1.3327087357054779,7.44,3.0,1.6359060393035003,0.93,3.0,0.5889894971631158,0.68,4
2435,-0.21781719766801688,7.27,0.0,-1.3104398739288992,7.44,3.0,-1.187789014148472,4.78,3.0,-1.1344023258912177,5.81,0.0,-1.1663229102129433,2.11,1
2436,-0.21789511564401245,5.43,1.0,-1.1727385441112952,4.78,3.0,-1.1879627648203346,4.69,0.0,-4.895693320570611,0.57,3.0,-1.3005357892550957,7.44,3
2437,-6.660522950480741,3.89,0.0,-1.1729070728440805,4.69,0.0,-3.9667636378069657,1.24,1.0,1.5415982080714705,2.54,2.0,-1.1663229102111934,4.78,3
2438,-4.006909355970885,7.15,3.0,-4.343702103947414,1.24,1.0,-1.1890671886574746,6.62,1.0,-4.895713244162031,0.56,1.0,-1.1664954855008594,4.69,0
2439,-1.922123231138719,1.3,1.0,-1.1740183340239623,6.62,1.0,-1.1881247370354515,3.25,4.0,-4.895712272036169,0.66,0.0,-4.195318375227276,1.24,1
2440,-0.21789229449055678,7.25,0.0,-1.172987337886306,3.25,4.0,-1.1877890140649583,5.59,0.0,-5.77984791762879,1.76,2.0,-1.1678209982789614,6.62,1
2441,-2.6725952410341187,0.9,2.0,-1.1727385440878078,5.59,0.0,-5.183866313369754,2.47,0.0,-1.1272851659404461,0.71,2.0,-1.16657964356247,3.25,4
2442,-2.6726810810388524,0.91,1.0,-4.812477976819151,2.47,0.0,-1.1969768429569527,7.27,0.0,-10.780924189040984,1.17,2.0,-1.1663229101636696,5.59,0
2443,1.7965786759293334,0.93,3.0,-1.1739900253553566,7.27,0.0,-1.1877890141515468,5.43,1.0,-4.8957132441618185,0.87,0.0,-5.0670400237630435,2.47,0
2444,-0.2178447336516346,5.81,0.0,-1.172738544112159,5.43,1.0,-11.001656447551051,3.89,0.0,-1.1264584018789439,7.32,2.0,-1.1725935801415477,7.27,0
2445,-2.6725071774530287,0.57,3.0,-11.143854677186553,3.89,0.0,-4.11961330932671,7.15,3.0,-4.878208844178799,0.67,0.0,-1.1663229102129438,5.43,1
2446,1.629620624087166,2.54,2.0,-4.437259744889218,7.15,3.0,-2.7733075597768413,1.3,1.0,1.542124718581853,0.74,3.0,-10.97016424994762,3.89,0
2447,-2.6726810810676698,0.56,1.0,-5.562227329758935,1.3,1.0,-1.1878880020346152,7.25,0.0,-4.893469498163211,0.8,4.0,-4.2911039930555255,7.15,3
2448,-2.672679135526595,0.66,0.0,-1.1728344884530075,7.25,0.0,-5.184249510114291,0.9,2.0,3.37661677727011,0.38,2.0,-3.5439101271343554,1.3,1
2449,-3.698007860012277,1.76,2.0,-4.812498327202298,0.9,2.0,-5.183873675785822,0.91,1.0,3.3669397546562307,0.67,3.0,-1.1664207419727304,7.25,0
2450,-0.21788453628257762,0.71,2.0,-4.812488935059001,0.91,1.0,0.9872722515919323,0.93,3.0,-1.2097424259268341,7.44,1.0,-5.067392247516694,0.9,2
2451,-6.406553051626001,1.17,2.0,1.7717898642290433,0.93,3.0,-1.199858498583011,5.81,0.0,-4.669808558797593,0.66,0.0,-5.067047693710872,0.91,1
2452,-2.6726810810673123,0.87,0.0,-1.1792853498327234,5.81,0.0,-5.183863685278099,0.57,3.0,-1.538448821316999,0.75,1.0,1.7440096129395526,0.93,3
2453,-0.2178951156479795,7.32,2.0,-4.812476444265033,0.57,3.0,0.8598925599818721,2.54,2.0,-1.126459041116344,7.89,0.0,-1.1782823210035518,5.81,0
2454,-2.584284382763994,0.67,0.0,1.8954416866905033,2.54,2.0,-5.18387367579939,0.56,1.0,-4.745942302827797,0.79,4.0,-4.963106056386818,0.57,3
2455,1.7083710203008924,0.74,3.0,-4.812488935063233,0.56,1.0,-5.183868072626797,0.66,0.0,0.4430150212443389,0.47,3.0,1.5857496403738331,2.54,2
2456,-2.670346654522749,0.8,4.0,-4.812487936401502,0.66,0.0,-5.882854207060054,1.76,2.0,-1.1262872139981233,7.24,0.0,-5.067047693719764,0.56,1
2457,3.4415913121877595,0.38,2.0,-6.179910812352993,1.76,2.0,-1.1888508363685586,0.71,2.0,-1.1262872580126513,6.91,2.0,-5.067046625254143,0.66,0
2458,3.6422324567117763,0.67,3.0,-1.172877830452389,0.71,2.0,-10.870471708079354,1.17,2.0,-1.2491610374498887,0.67,4.0,-5.832933383613616,1.76,2
2459,-0.21661552904935402,7.44,1.0,-10.98088419528998,1.17,2.0,-5.183873675798476,0.87,0.0,-1.1262872139887987,7.07,0.0,-1.1670433402296414,0.71,2
2460,-2.511619083815239,0.66,0.0,-4.81248893506301,0.87,0.0,-1.1880478917605095,7.32,2.0,-1.1262872721389001,7.4,0.0,-10.802535055952353,1.17,2
2461,-1.4532269995814653,0.75,1.0,-1.172875752958321,7.32,2.0,-5.181181942117463,0.67,0.0,-1.536503796265213,1.2,2.0,-5.06704769371954,0.87,0
2462,-0.21788789677748996,7.89,0.0,-4.78792599223157,0.67,0.0,-0.7955019944829866,0.74,3.0,-4.895713244162031,0.69,0.0,-1.1665796819045642,7.32,2
2463,-2.4803603649371055,0.79,4.0,1.6572403299480272,0.74,3.0,-5.182827019419852,0.8,4.0,-10.239769590929178,1.26,3.0,-5.0636790848961715,0.67,0
2464,0.5631415991331867,0.47,3.0,-4.8121478297234885,0.8,4.0,5.890506517959565,0.38,2.0,-4.895713244162171,1.24,2.0,0.8476920244602273,0.74,3
2465,-0.21789511564401245,7.24,0.0,5.487589324412479,0.38,2.0,-1.8325874306112462,0.67,3.0,-1.1262872139887987,7.25,2.0,-5.066334357776987,0.8,4
2466,-0.2178951159404718,6.91,2.0,2.4539415614629037,0.67,3.0,-1.2859721773367725,7.44,1.0,-4.836275734602287,0.55,1.0,5.876144198198648,0.38,2
