"X_ScoreRateH";"X_ScoreRateA";"X_ConcedeRateH";"X_ConcedeRateA";"X_CornerRatioH";"X_CornerRatioA";"X_FoulRatioH";"X_FoulRatioA";"GoalsScored"
0.666666667;0.666666667;0.333333333;0.333333333;0.5;0.523809524;0.504854369;0.505494505;3
0.428571429;0.285714286;1.714285714;1.142857143;0.493670886;0.423076923;0.520361991;0.478723404;2
1.777777778;1.944444444;1.111111111;1.277777778;0.539473684;0.49726776;0.451795841;0.445475638;6
2.882352941;0.941176471;0.705882353;1.352941176;0.581005587;0.524861878;0.401234568;0.5;4
1.115384615;0.884615385;1.230769231;1.423076923;0.492805755;0.503623188;0.542091837;0.494350282;4
4;0;3;0;0.769230769;0.705882353;0.56;0.529411765;1
1.416666667;1.5;2.166666667;2.25;0.490322581;0.507042254;0.487878788;0.433544304;2
0.851851852;1.777777778;1.111111111;0.888888889;0.507462687;0.643333333;0.536096257;0.505548705;2
1.888888889;0.833333333;1;1.166666667;0.485915493;0.483412322;0.43537415;0.557823129;6
1;0.958333333;1.75;1.416666667;0.401459854;0.41025641;0.548991354;0.50658858;0
1;2;2.6;1.4;0.481481481;0.574074074;0.529411765;0.543624161;1
2.714285714;1.333333333;0.619047619;1.571428571;0.603603604;0.52991453;0.404040404;0.465156794;5
1.375;3;2.125;1.375;0.506024096;0.7125;0.559670782;0.425641026;5
1.666666667;1.833333333;1.166666667;1.333333333;0.403225806;0.565789474;0.470588235;0.508196721;2
1.166666667;1.333333333;1.333333333;1.5;0.514285714;0.568181818;0.513089005;0.502923977;2
1.25;1.4375;1.375;1.6875;0.66442953;0.60326087;0.389140271;0.540594059;0
0.894736842;0.894736842;1.684210526;1.315789474;0.4;0.481981982;0.468085106;0.555921053;5
0.882352941;3.588235294;1.294117647;0.941176471;0.459893048;0.518292683;0.605947955;0.450199203;3
1.0625;3.125;1.25;0.5;0.529069767;0.7625;0.506147541;0.409836066;2
1.19047619;1.238095238;1.666666667;2.142857143;0.472803347;0.50929368;0.521885522;0.473588342;4
0.805555556;2.75;1.305555556;0.888888889;0.506738544;0.641414141;0.497058824;0.416058394;0
1.057142857;1.571428571;1.457142857;1.342857143;0.42118863;0.597911227;0.549212598;0.486435921;3
2;1.476190476;1;1.571428571;0.644628099;0.412765957;0.5;0.503333333;1
1.212121212;1.03030303;1.484848485;1.424242424;0.441011236;0.453968254;0.447544643;0.480769231;2
0.6;1.6;0.8;2;0.433962264;0.527777778;0.5078125;0.454545455;1
1.027027027;1.297297297;1.108108108;0.891891892;0.545212766;0.537170264;0.493307839;0.525835866;4
1.16;1.64;1.56;1.28;0.409252669;0.57827476;0.551912568;0.474811083;3
1.25;2;1.125;0.875;0.305555556;0.64516129;0.559405941;0.465753425;5
1.571428571;1.142857143;1.428571429;1.571428571;0.593023256;0.5625;0.495454545;0.591549296;3
3;0.5;0.75;1.5;0.756756757;0.636363636;0.417582418;0.490566038;2
0;2;2;3;0.454545455;0.375;0.315789474;0.548387097;4
1.363636364;0.727272727;1.181818182;1.272727273;0.526315789;0.509615385;0.520123839;0.573667712;3
2.5;1.5;1.333333333;1;0.524193548;0.429752066;0.444126074;0.487084871;6
1.666666667;0.666666667;1.777777778;1.444444444;0.559633028;0.456140351;0.517786561;0.565737052;3
1;2.181818182;1.636363636;1;0.48245614;0.675;0.509933775;0.494047619;1
1.5;0.875;1.458333333;1.25;0.494661922;0.552845528;0.449010654;0.516788321;3
1;1;1;0;0.5;0.555555556;0.258064516;0.590909091;3
0.923076923;1.307692308;1.538461538;1.230769231;0.438461538;0.653225806;0.430555556;0.39295393;5
1.045454545;1.045454545;1.545454545;1.727272727;0.480176211;0.391304348;0.494845361;0.491071429;1
1;0.75;1.333333333;2.166666667;0.518248175;0.390243902;0.491094148;0.532163743;3
3.307692308;1.384615385;1.153846154;2.076923077;0.617647059;0.51744186;0.406557377;0.5;6
0.846153846;1.653846154;1.538461538;0.923076923;0.415873016;0.518518519;0.500658762;0.543227666;0
0.806451613;1;1.290322581;1.451612903;0.410828025;0.422155689;0.512665862;0.548527808;2
1.304347826;1.173913043;1.47826087;2.217391304;0.574712644;0.508650519;0.503681885;0.472039474;4
1.057142857;0.8;1.257142857;1.342857143;0.44;0.515235457;0.534358974;0.499494439;1
1;0.625;1.25;1.5;0.344086022;0.448717949;0.5;0.510729614;2
0.882352941;1.235294118;1.470588235;2.088235294;0.498591549;0.505291005;0.512953368;0.497477296;3
0.923076923;1.923076923;2.076923077;0.923076923;0.424242424;0.678899083;0.527027027;0.469849246;2
2.125;0.875;0.875;2.25;0.378378378;0.451219512;0.475836431;0.512820513;4
2.8;0.96;0.8;1.68;0.613138686;0.404929577;0.414388489;0.540355677;5
1.911764706;1;0.764705882;1.117647059;0.547169811;0.547277937;0.4816286;0.48503612;0
1.833333333;2.666666667;1.277777778;1.027777778;0.540659341;0.5657277;0.41798419;0.4437751;6
1.066666667;1.6;1.333333333;1.733333333;0.435483871;0.385057471;0.508684864;0.516509434;1
1.2;1.714285714;1.4;1.2;0.475675676;0.541176471;0.470860315;0.539225422;4
1;2.5;2;1.5;0.68;0.565217391;0.476190476;0.5;1
0.933333333;3.166666667;1.533333333;1.1;0.465116279;0.625899281;0.520504732;0.426666667;3
1.0625;1.125;1.5625;1.0625;0.50887574;0.483146067;0.536324786;0.471526196;3
0.96;0.96;1.44;1.92;0.482889734;0.46749226;0.532448378;0.560240964;3
1.216216216;3.027027027;1.459459459;0.72972973;0.461893764;0.705093834;0.499061914;0.390918065;4
0.4;0.7;1.2;1.5;0.423423423;0.346534653;0.49609375;0.523178808;0
0.923076923;0.769230769;1.076923077;1.692307692;0.520661157;0.406015038;0.492021277;0.483870968;1
1.25;1.5;0.75;1.5;0.406779661;0.321428571;0.568627451;0.578431373;2
1.161290323;0.903225806;1.064516129;1.806451613;0.498567335;0.397590361;0.464852608;0.564994882;3
1.46875;1.09375;1.375;1.25;0.571801567;0.457534247;0.476143141;0.604963806;1
1.428571429;1;1;1;0.488888889;0.5;0.518918919;0.452380952;2
1.4;0.8;0.4;1.4;0.647058824;0.318181818;0.398601399;0.503267974;5
1.285714286;1.321428571;2.107142857;1.392857143;0.425087108;0.473154362;0.468156425;0.478211009;2
1;1.9;1.5;0.9;0.571428571;0.703296703;0.474226804;0.456375839;3
1.84;0.8;1.2;2.2;0.538461538;0.524137931;0.473537604;0.530935252;2
1.416666667;1.166666667;1.458333333;1.333333333;0.492366412;0.508196721;0.470679012;0.511078287;4
1.111111111;1;1.666666667;2.5;0.419642857;0.534313725;0.506822612;0.498161765;1
2;1;1.8;1;0.472727273;0.513513514;0.402985075;0.533834586;3
1.111111111;1.444444444;1.333333333;1.444444444;0.514018692;0.422018349;0.528957529;0.492125984;6
1.318181818;1.227272727;1.318181818;1.454545455;0.475;0.493877551;0.467005076;0.518968134;8
1.35;1.55;1.8;1.5;0.562790698;0.414414414;0.525974026;0.506216696;3
1;1.310344828;1.482758621;1.689655172;0.452449568;0.55351682;0.511288181;0.531390135;2
1;1.6;1.7;1.6;0.581632653;0.47706422;0.524926686;0.459459459;3
0.65625;1;1.59375;1.15625;0.385802469;0.550769231;0.486607143;0.47907489;1
1.2;0.8;2.2;3.2;0.546875;0.431034483;0.520547945;0.527777778;5
2.3;0.7;0.9;1.2;0.388349515;0.495049505;0.475308642;0.482517483;0
1.538461538;1.576923077;1.461538462;1.538461538;0.52233677;0.509025271;0.54601227;0.471094711;2
1.076923077;1.692307692;1.769230769;1.307692308;0.525925926;0.539568345;0.491094148;0.476851852;2
1.625;1.875;1;1.75;0.543147208;0.55;0.453159041;0.504366812;3
1;0.92;1.72;1.4;0.399361022;0.421052632;0.496749025;0.538670285;2
2.918918919;0.891891892;0.513513514;1.567567568;0.632596685;0.474285714;0.387820513;0.507805326;4
0.75;2.25;1.75;1.25;0.315789474;0.3125;0.542372881;0.468468468;1
1.25;3.25;1.333333333;1.25;0.330708661;0.612903226;0.593220339;0.404109589;4
1.181818182;1.090909091;1.151515152;1.181818182;0.648809524;0.527950311;0.534623218;0.501544799;1
1.294117647;1.529411765;2.117647059;1.705882353;0.429378531;0.521276596;0.487758945;0.551594747;2
1.157894737;1.578947368;1.631578947;1.421052632;0.410628019;0.606481481;0.536630037;0.560934891;1
1;1;0;0;0.384615385;0.555555556;0.571428571;0.583333333;1
0.965517241;0.862068966;1.862068966;1.75862069;0.439739414;0.402597403;0.519509476;0.560538117;3
1.305555556;0.944444444;1.444444444;1.444444444;0.404145078;0.453460621;0.542277339;0.504672897;2
3.333333333;1.5;0.833333333;1.166666667;0.554054054;0.447761194;0.394594595;0.511764706;5
3.057142857;1.314285714;1.085714286;1.428571429;0.643312102;0.416216216;0.434584755;0.541619156;3
1.153846154;1.538461538;1.461538462;1.384615385;0.37254902;0.554744526;0.513043478;0.466480447;3
0.875;2.291666667;1.458333333;0.791666667;0.403361345;0.648648649;0.503888025;0.490427099;0
1.189189189;1.459459459;1.243243243;1.162162162;0.502415459;0.484240688;0.555457746;0.42051756;1
2.333333333;1.75;1.666666667;2.5;0.351351351;0.411764706;0.530864198;0.478527607;1
1.571428571;1.428571429;1.857142857;2.428571429;0.530120482;0.371428571;0.502512563;0.524444444;3
1.2;2.5;1.4;0.7;0.343137255;0.612068966;0.589655172;0.456603774;3
1.523809524;1.047619048;1.333333333;1.857142857;0.53256705;0.42962963;0.404918033;0.564831261;3
1.194444444;3.027777778;1.361111111;1.083333333;0.459390863;0.654545455;0.51023751;0.434195726;2
1.166666667;1.166666667;2.166666667;1.333333333;0.424242424;0.339285714;0.620111732;0.415662651;2
0.783783784;1.810810811;1.72972973;0.783783784;0.524590164;0.560344828;0.528142589;0.488521579;0
1.6;1.333333333;1.066666667;1.333333333;0.541899441;0.657342657;0.577092511;0.395631068;2
1.25;1.75;2.75;0.5;0.538461538;0.634146341;0.556451613;0.412280702;0
1.818181818;1.181818182;2.181818182;1.454545455;0.572580645;0.420168067;0.511400651;0.556701031;1
0.96875;1.3125;1.46875;1.9375;0.423631124;0.464285714;0.548179872;0.460552268;3
2;1.714285714;0.857142857;1;0.40625;0.375;0.537383178;0.485477178;2
1;1.384615385;1.230769231;1.192307692;0.475694444;0.616438356;0.602040816;0.559164733;3
1.5;2;0.75;1.5;0.475;0.434782609;0.492307692;0.405660377;5
1.142857143;1.142857143;1;0.857142857;0.454545455;0.347826087;0.520618557;0.554347826;5
1.464285714;1.142857143;1.357142857;1.464285714;0.475570033;0.418530351;0.49017038;0.541317365;2
1.117647059;0.882352941;1.176470588;1.588235294;0.409090909;0.40952381;0.50877193;0.466135458;5
1.666666667;1.333333333;1;1.444444444;0.586538462;0.504504505;0.439393939;0.453815261;5
1.074074074;0.962962963;2.259259259;1.814814815;0.487096774;0.391025641;0.504962779;0.539354839;4
2.555555556;1.777777778;0.333333333;1.222222222;0.747252747;0.604395604;0.440758294;0.516605166;1
1;1.461538462;1.884615385;1.461538462;0.459214502;0.546712803;0.555555556;0.517426273;3
3.7;1.3;1;1.9;0.5;0.52;0.454148472;0.493710692;6
1.04;0.84;1.28;1.4;0.482517483;0.395256917;0.561314791;0.509601182;0
1.058823529;1.029411765;1.558823529;1.558823529;0.407202216;0.464912281;0.539832285;0.511542013;0
1.291666667;0.75;1.5;1.583333333;0.509960159;0.360995851;0.500674764;0.485163205;1
3.428571429;0.857142857;0.714285714;1.285714286;0.666666667;0.4375;0.420289855;0.554285714;5
1.034482759;1.310344828;1.344827586;2.034482759;0.465346535;0.42384106;0.499420626;0.468817204;4
3.75;2.75;1.125;0;0.528735632;0.746835443;0.466666667;0.436842105;4
1.09375;1.15625;1.25;2.125;0.475644699;0.497252747;0.548455804;0.5;4
0.857142857;2.571428571;1.523809524;0.952380952;0.489177489;0.605363985;0.526132404;0.431666667;1
1.333333333;2.666666667;1.333333333;0.666666667;0.447368421;0.724137931;0.552631579;0.417910448;5
0.736842105;1.210526316;1.052631579;2.105263158;0.516806723;0.525641026;0.542239686;0.46090535;3
0.923076923;2.923076923;1.076923077;0.615384615;0.454545455;0.608108108;0.557109557;0.447447447;3
0.5;0.666666667;1;1.5;0.582089552;0.46031746;0.512658228;0.494318182;3
0.2;1.6;2;2;0.362068966;0.428571429;0.526717557;0.481481481;2
1.846153846;1.692307692;0.884615385;1.307692308;0.645833333;0.554878049;0.501930502;0.411843876;1
0.933333333;0.9;1.333333333;1.266666667;0.524115756;0.38170347;0.514051522;0.535078534;2
1.833333333;1.194444444;0.805555556;1.138888889;0.426997245;0.643454039;0.473222125;0.528462998;2
1.076923077;0.692307692;1.461538462;1.153846154;0.324503311;0.467948718;0.539106145;0.470430108;7
0.666666667;1.166666667;1;1.333333333;0.504065041;0.368794326;0.532307692;0.514469453;4
1.161290323;0.870967742;1.903225806;1.612903226;0.5;0.413612565;0.479525862;0.512707182;2
1;1;1.8;2.2;0.41025641;0.489795918;0.445945946;0.575163399;4
1.466666667;0.766666667;1.433333333;1.5;0.634146341;0.442367601;0.387283237;0.519535375;3
0.5;2;0.833333333;1.666666667;0.444444444;0.507462687;0.518518519;0.4;2
0.785714286;2.571428571;1.357142857;0.5;0.472;0.692857143;0.556650246;0.394658754;0
1.5;1.375;1.625;1.375;0.404255319;0.46728972;0.508695652;0.538461538;1
0.75;1.25;1.166666667;2;0.468965517;0.495867769;0.465317919;0.496;1
1.769230769;0.884615385;0.846153846;1.615384615;0.419607843;0.46031746;0.480427046;0.513341804;2
1.548387097;1;1.161290323;1.419354839;0.457142857;0.489583333;0.420479303;0.539651838;1
1.285714286;0.785714286;1.642857143;1.571428571;0.536144578;0.426136364;0.434210526;0.547752809;3
0.909090909;1.151515152;1.484848485;1.333333333;0.454794521;0.394886364;0.445852535;0.509164969;1
0;1;7;3;0.25;0.1;0.516129032;0.48;0
1.454545455;1.272727273;1.090909091;1.727272727;0.42384106;0.526315789;0.469255663;0.456026059;1
1.642857143;3.428571429;1.714285714;1.142857143;0.381818182;0.621428571;0.51010101;0.406832298;3
1.529411765;2.382352941;1.441176471;0.852941176;0.482093664;0.613941019;0.471770335;0.488752556;8
0.945945946;1.162162162;1.459459459;1.486486486;0.522309711;0.457142857;0.536701621;0.505144995;2
0.961538462;0.961538462;1.461538462;1.461538462;0.481203008;0.494464945;0.52;0.532122905;0
1.533333333;1;1.666666667;1.466666667;0.584337349;0.536312849;0.547916667;0.503480278;2
5;1;3;0;0.266666667;0.375;0.586206897;0.590909091;3
0.588235294;1.058823529;1.647058824;1.294117647;0.477987421;0.521505376;0.545816733;0.47826087;2
0.64516129;1.838709677;1.806451613;1.161290323;0.503225806;0.533546326;0.520224719;0.548076923;2
1.083333333;0.805555556;1.305555556;1.666666667;0.471938776;0.416861827;0.553370787;0.504264392;2
0;7;1;0;0.4;0.75;0.605263158;0.483870968;1
1.4;1;0.7;1.5;0.540740741;0.52;0.435986159;0.429042904;3
1.740740741;1.851851852;1.222222222;1.148148148;0.534375;0.555555556;0.472400513;0.450819672;2
2.675675676;2.054054054;0.864864865;0.675675676;0.64792176;0.649484536;0.41876892;0.478952292;2
1;0;2;1;0.8;0.615384615;0.318181818;0.428571429;4
1.166666667;1.333333333;2.166666667;2;0.514705882;0.443037975;0.550561798;0.439189189;3
1.081081081;0.918918919;1.324324324;1.648648649;0.394329897;0.402531646;0.511926606;0.559176672;2
1.555555556;1.555555556;1.777777778;1;0.45;0.574074074;0.457875458;0.496376812;2
1.235294118;1.235294118;1.411764706;2;0.36416185;0.493087558;0.569958848;0.480932203;4
1.054054054;1.405405405;1.405405405;1.243243243;0.441340782;0.602803738;0.479489517;0.556761269;1
0.666666667;1.333333333;1.333333333;2.333333333;0.230769231;0.518518519;0.531914894;0.5;5
0.866666667;1.533333333;1.466666667;1.333333333;0.411764706;0.558139535;0.455782313;0.490950226;5
1.666666667;0.8;1.2;1.366666667;0.521126761;0.512820513;0.479954181;0.497034401;2
0.875;1;1.65625;1.5625;0.405913978;0.498567335;0.502972652;0.532926829;0
1.461538462;1.538461538;2.153846154;1.692307692;0.477987421;0.391891892;0.426470588;0.501347709;5
1.473684211;3.368421053;1.315789474;1.052631579;0.535564854;0.635869565;0.403225806;0.394678492;5
1.178571429;0.928571429;1.392857143;1.285714286;0.469255663;0.431610942;0.527486911;0.524590164;2
2;1.454545455;1;1;0.462365591;0.550387597;0.485955056;0.518181818;2
1.8;0.88;1.2;1.28;0.56043956;0.5390625;0.449339207;0.516806723;4
0.851851852;1.037037037;1.888888889;1.148148148;0.437262357;0.651567944;0.526109661;0.516483516;1
1.5;1.214285714;1.285714286;1.357142857;0.544444444;0.530864198;0.416464891;0.515228426;2
1.714285714;1.285714286;1;1.142857143;0.666666667;0.512820513;0.45410628;0.529147982;2
0.885714286;1.057142857;1.628571429;1.2;0.412587413;0.534124629;0.51048951;0.50342131;3
1.1;1.833333333;1.466666667;1.5;0.480122324;0.56;0.520496894;0.539884393;1
1.054054054;1.27027027;1.891891892;1.459459459;0.478070175;0.405612245;0.56076555;0.544652701;6
0.727272727;1.454545455;1.575757576;1.333333333;0.429775281;0.572151899;0.511650485;0.474396135;1
0.777777778;1;0.888888889;1.666666667;0.41509434;0.526315789;0.438202247;0.595505618;2
1;1.615384615;1.307692308;1;0.390625;0.5625;0.515892421;0.436031332;3
0.916666667;1.083333333;1.138888889;1.444444444;0.49244713;0.41959799;0.534259259;0.549575071;3
0.9375;1;2.1875;2;0.508108108;0.371257485;0.53125;0.534632035;1
0.941176471;2.176470588;1.705882353;1;0.429223744;0.639344262;0.590604027;0.497017893;2
0.4;0.6;2;1;0.488372093;0.593220339;0.575581395;0.485074627;1
2.793103448;0.827586207;0.586206897;1.586206897;0.639705882;0.420454545;0.389876881;0.509389671;4
0.789473684;1.526315789;1.210526316;1.052631579;0.427135678;0.547619048;0.523255814;0.566433566;4
1.352941176;1;1.705882353;1.470588235;0.520833333;0.417647059;0.453744493;0.519774011;2
1;1.25;1.25;2;0.5;0.391304348;0.457943925;0.56;3
1.1875;1.1875;1.5;1.3125;0.461928934;0.532967033;0.549234136;0.510917031;6
0.807692308;0.884615385;2.153846154;1.538461538;0.524590164;0.447368421;0.530640669;0.506008011;2
1.684210526;0.684210526;0.894736842;1.789473684;0.537777778;0.440860215;0.537735849;0.517304189;1
2.575757576;1.272727273;0.939393939;1.393939394;0.576623377;0.411594203;0.43810549;0.533727811;7
1.5;1.53125;1.46875;1.125;0.49132948;0.459930314;0.473737374;0.417190776;5
1.038461538;0.884615385;1.115384615;1.192307692;0.653284672;0.554263566;0.515762926;0.488590604;3
1.6875;2.28125;1.09375;0.71875;0.548302872;0.626822157;0.545454545;0.486398259;9
0.9;1.2;1.7;1.4;0.5;0.416666667;0.533834586;0.509677419;0
2.884615385;0.884615385;0.923076923;1.884615385;0.58781362;0.445783133;0.412628488;0.523553163;2
1.071428571;0.857142857;1.428571429;1.071428571;0.538461538;0.557142857;0.470149254;0.491315136;2
1;1.826086957;1.434782609;1.47826087;0.4;0.487603306;0.509146341;0.437609842;1
1.35483871;3.225806452;1.193548387;0.870967742;0.626436782;0.56875;0.5625;0.477196885;5
0.918918919;0.945945946;1.810810811;1.675675676;0.467914439;0.428947368;0.522115385;0.535781544;0
6;1;0;1;0.5625;0.2;0.5;0.714285714;6
0.833333333;1.461538462;1.416666667;1.230769231;0.397058824;0.626760563;0.600558659;0.518779343;2
0.838709677;1.838709677;1.161290323;1.258064516;0.491048593;0.541884817;0.520091848;0.41430193;0
0.852941176;1.294117647;1.647058824;0.911764706;0.4617737;0.546632124;0.509861933;0.526143791;2
0.909090909;0.878787879;1.242424242;1.545454545;0.378698225;0.437647059;0.532763533;0.511247444;0
3.352941176;1.117647059;1.117647059;1.529411765;0.621301775;0.394594595;0.4025;0.479740681;4
0.861111111;1.138888889;1.5;1.972222222;0.497368421;0.423444976;0.514342235;0.54040404;2
1;0.933333333;1.333333333;1.8;0.466666667;0.544217687;0.565656566;0.514403292;0
1.2;0.4;0.2;1;0.612244898;0.42;0.481012658;0.525547445;7
1.378378378;1.324324324;1.351351351;1.324324324;0.456185567;0.571428571;0.487309645;0.474190726;3
0.923076923;1.230769231;1.769230769;1.076923077;0.373015873;0.565217391;0.507936508;0.503896104;1
0.821428571;1.035714286;1.357142857;1.392857143;0.400696864;0.463917526;0.514550265;0.503571429;1
1.222222222;1.388888889;2.055555556;1.833333333;0.482608696;0.569148936;0.478957916;0.524500907;3
1.423076923;1.038461538;1.423076923;1.538461538;0.468309859;0.448559671;0.485754986;0.470967742;1
1.125;0.875;1.625;1.5;0.37037037;0.476190476;0.613545817;0.495412844;4
1.333333333;1.666666667;0.5;0.666666667;0.409836066;0.666666667;0.479041916;0.386363636;3
1.125;2.75;1.375;0.625;0.414634146;0.602339181;0.485651214;0.415011038;7
1;0.954545455;1.636363636;1.545454545;0.502439024;0.528846154;0.469860896;0.542666667;3
1;1.608695652;1.47826087;1.304347826;0.451162791;0.588028169;0.464391691;0.474622771;4
1.2;2.8;0.4;0.6;0.457627119;0.75;0.493333333;0.413793103;5
1.05;0.8;1.8;1.65;0.485;0.423913043;0.478618421;0.510743802;3
1.03125;1.21875;1.34375;1.03125;0.390532544;0.505586592;0.509865005;0.466008772;6
1.36;1;1.44;1.36;0.473880597;0.410447761;0.481958763;0.52193646;3
1.2;1;1.6;1.2;0.415384615;0.489361702;0.53125;0.580838323;2
1.333333333;0.944444444;1.333333333;1.666666667;0.361581921;0.413793103;0.525252525;0.586134454;4
1.555555556;1.277777778;1.277777778;1.166666667;0.563829787;0.414507772;0.475213675;0.513569937;3
1.4;1.4;1.366666667;1.166666667;0.470769231;0.622418879;0.487745098;0.56300813;2
1.2;2;0.4;1.8;0.571428571;0.389830508;0.408;0.530201342;4
2.411764706;1.411764706;1;1.176470588;0.637681159;0.518691589;0.43647541;0.398039216;7
1.090909091;1.090909091;1.909090909;1.454545455;0.346153846;0.573643411;0.501567398;0.476923077;0
1.25;1.1875;1.5;1.375;0.50295858;0.331491713;0.511904762;0.554545455;3
0.785714286;3.642857143;1.428571429;0.857142857;0.457831325;0.493243243;0.465174129;0.437681159;5
1.5625;2.4375;0.625;0.875;0.509433962;0.644329897;0.464516129;0.430406852;5
1.4;1.8;0.8;0.6;0.644444444;0.6;0.471428571;0.56969697;4
1;0.791666667;1.708333333;1.833333333;0.478087649;0.449781659;0.475609756;0.527859238;6
0.914285714;1.257142857;1.485714286;1.4;0.458666667;0.49867374;0.443344334;0.504708098;3
2.909090909;3.242424242;0.727272727;0.878787879;0.723723724;0.571847507;0.392333709;0.467357513;3
1.333333333;0.791666667;1.5;1.291666667;0.492753623;0.437735849;0.520891365;0.505277045;6
1.277777778;1.083333333;0.888888889;1.194444444;0.545679012;0.531428571;0.527950311;0.504734848;3
0.617647059;2.852941176;1.558823529;0.558823529;0.398280802;0.633846154;0.480628272;0.395402299;8
1.76;0.96;1.04;1.52;0.50952381;0.5;0.435797665;0.469304229;1
1.263157895;1.210526316;1.578947368;1.473684211;0.5;0.547619048;0.516363636;0.508992806;2
1.066666667;0.933333333;1.333333333;1.533333333;0.448071217;0.471299094;0.602663707;0.460358056;0
1.571428571;1.678571429;1.428571429;1.071428571;0.523364486;0.495798319;0.540816327;0.428235294;1
0.965517241;1.103448276;1.24137931;1.172413793;0.427299703;0.484076433;0.527607362;0.539792388;3
0.956521739;2.826086957;1.565217391;1.043478261;0.453020134;0.579399142;0.505988024;0.463934426;3
0.777777778;1.555555556;1.444444444;1.222222222;0.49;0.614678899;0.518248175;0.496774194;2
2;0.5;2.75;2;0.418604651;0.358974359;0.526717557;0.528;4
0.777777778;2.5;1.111111111;1.111111111;0.515555556;0.618181818;0.542619543;0.439453125;0
1;1.55;1.25;1.35;0.446808511;0.528225806;0.498127341;0.407155026;2
1.055555556;1.055555556;1.277777778;1.833333333;0.502487562;0.502857143;0.48490566;0.471766849;1
0.888888889;1.222222222;1.111111111;2.222222222;0.423529412;0.367346939;0.507109005;0.524822695;3
1;1.041666667;1.5;1.25;0.457364341;0.489285714;0.496580027;0.56167979;3
4.25;2;1;0.25;0.692307692;0.714285714;0.459183673;0.516666667;5
2.2;1.2;1.1;1.6;0.691588785;0.545454545;0.481848185;0.527075812;2
0.625;0.875;1.75;0.75;0.516853933;0.444444444;0.541501976;0.573584906;5
2.580645161;1.516129032;0.935483871;1.483870968;0.577235772;0.402857143;0.438215103;0.501116071;4
1.111111111;0.703703704;1.333333333;1.592592593;0.482315113;0.381132075;0.473350254;0.484808454;4
2.545454545;1.636363636;0.727272727;1.363636364;0.736363636;0.537190083;0.50764526;0.455197133;2
0.833333333;1.333333333;1.5;1.5;0.513274336;0.507462687;0.578512397;0.458333333;4
1.111111111;0.222222222;0.666666667;1.222222222;0.46875;0.4;0.4921875;0.485232068;3
0.75;1.0625;1.25;1.9375;0.478873239;0.496815287;0.55483871;0.478787879;3
2;0.666666667;0.666666667;0.666666667;0.3;0.4;0.556701031;0.460526316;1
0.941176471;1.176470588;1.705882353;1.294117647;0.472527473;0.65;0.494094488;0.387163561;3
1.225806452;1.225806452;1.516129032;1.419354839;0.442367601;0.479892761;0.446261682;0.505555556;2
1.235294118;0.882352941;1.705882353;2.117647059;0.472527473;0.53030303;0.547085202;0.521097046;0
1.352941176;0.882352941;1.588235294;1.470588235;0.6;0.477124183;0.547619048;0.445544554;3
1.392857143;1.357142857;1.5;1.571428571;0.407643312;0.460567823;0.503649635;0.514392991;0
1.029411765;1.558823529;1.382352941;1.176470588;0.431754875;0.482200647;0.521881838;0.42504931;0
3.333333333;1.533333333;0.9;1.233333333;0.5625;0.556923077;0.478760046;0.559046587;0
2;5;1;0;0.181818182;1;0.44;0.517241379;4
1.428571429;1.285714286;1.285714286;1.904761905;0.389423077;0.496323529;0.522887324;0.469283276;4
0.882352941;3.117647059;1.176470588;0.588235294;0.375690608;0.654450262;0.515486726;0.440449438;4
2.785714286;0.642857143;0.928571429;1.535714286;0.593548387;0.524822695;0.418156809;0.52200489;10
0.777777778;1;1.666666667;1;0.547619048;0.395833333;0.54340836;0.464419476;5
1.233333333;1.2;1.3;1.5;0.471875;0.45751634;0.508714597;0.442424242;4
0.909090909;1.409090909;1.954545455;1.227272727;0.460526316;0.601593625;0.506807867;0.554332875;2
0.764705882;1.352941176;1.470588235;1.529411765;0.516129032;0.466981132;0.520607375;0.541152263;3
0.947368421;2.526315789;1.842105263;0.473684211;0.425641026;0.679558011;0.5433213;0.40167364;6
1.5;0.75;2.25;1;0.435897436;0.35;0.472440945;0.431192661;3
1.19047619;0.857142857;1.476190476;1.19047619;0.644670051;0.473451327;0.39;0.611367127;4
1.548387097;1.806451613;1.451612903;0.806451613;0.546268657;0.637426901;0.50613155;0.52262931;1
0.7;1.2;1.35;1.45;0.427350427;0.657608696;0.473161034;0.385017422;3
2;1.75;0.75;1.75;0.55;0.603448276;0.55862069;0.545454545;1
1.130434783;1.391304348;1.173913043;1.47826087;0.478764479;0.492125984;0.51026393;0.465153971;3
0.88;1.28;1.48;1.44;0.521072797;0.445255474;0.495588235;0.528023599;1
1;1.545454545;0.727272727;1.272727273;0.459677419;0.60483871;0.46179402;0.531746032;3
1.75;2.5;1.75;1.25;0.5;0.654545455;0.666666667;0.430894309;0
1.565217391;1.043478261;1.173913043;1.130434783;0.5256917;0.520912548;0.560283688;0.474654378;3
0.75;1.166666667;1.083333333;2;0.526717557;0.447154472;0.533149171;0.50862069;3
4;0;1;0;0.333333333;0.4;0.523809524;0.457142857;0
1.857142857;1.535714286;0.785714286;0.928571429;0.424908425;0.525477707;0.477628635;0.535904255;0
0.88;3;1.24;0.92;0.572580645;0.576208178;0.483960948;0.413476263;1
2.333333333;1.185185185;0.777777778;1.222222222;0.650176678;0.493055556;0.490956072;0.54377312;1
